"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","predicted","-","0.99",,"GTPBP4 (FI) WDR12","true",,"GTPBP4 (FI) WDR12"
"FI","PPrel: inhibited by","|-","1.0",,"MASP1 (FI) SERPING1","true",,"MASP1 (FI) SERPING1"
"FI","predicted","-","0.92",,"CHD4 (FI) ZNF687","true",,"CHD4 (FI) ZNF687"
"FI","complex; input","-","1.0",,"TCP1 (FI) TUBB4B","true",,"TCP1 (FI) TUBB4B"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) UTP14A","true",,"HEATR1 (FI) UTP14A"
"FI","complex","-","1.0",,"KRR1 (FI) UTP6","true",,"KRR1 (FI) UTP6"
"FI","predicted","-","0.9",,"HSPA8 (FI) TOP2A","true",,"HSPA8 (FI) TOP2A"
"FI","catalyzed by","<-","1.0",,"COL18A1 (FI) CTSB","true",,"COL18A1 (FI) CTSB"
"FI","complex","-","1.0",,"CPSF3 (FI) POLR2B","true",,"CPSF3 (FI) POLR2B"
"FI","complex; input","-","1.0",,"TCP1 (FI) TUBB4A","true",,"TCP1 (FI) TUBB4A"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) RBM22","true",,"DHX15 (FI) RBM22"
"FI","predicted","-","0.94",,"HNRNPU (FI) TPR","true",,"HNRNPU (FI) TPR"
"FI","catalyze; complex; input","->","1.0",,"POLR2B (FI) RBM17","true",,"POLR2B (FI) RBM17"
"FI","complex; input","-","1.0",,"POLR2B (FI) RBM10","true",,"POLR2B (FI) RBM10"
"FI","complex; input","-","1.0",,"BAZ1B (FI) MYBBP1A","true",,"BAZ1B (FI) MYBBP1A"
"FI","catalyzed by","<-","1.0",,"CSNK1A1 (FI) PSMC2","true",,"CSNK1A1 (FI) PSMC2"
"FI","catalyze; complex; input","->","1.0",,"HNRNPC (FI) HSPA8","true",,"HNRNPC (FI) HSPA8"
"FI","predicted","-","0.94",,"DDX21 (FI) PDCD11","true",,"DDX21 (FI) PDCD11"
"FI","predicted","-","0.93",,"HNRNPU (FI) MCM7","true",,"HNRNPU (FI) MCM7"
"FI","predicted","-","0.96",,"DHX15 (FI) RBM28","true",,"DHX15 (FI) RBM28"
"FI","predicted","-","0.91",,"SSRP1 (FI) TOP2A","true",,"SSRP1 (FI) TOP2A"
"FI","predicted","-","0.9",,"SSRP1 (FI) TOP2B","true",,"SSRP1 (FI) TOP2B"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) RBM10","true",,"DHX15 (FI) RBM10"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL38 (FI) MRPS18B","true",,"MRPL38 (FI) MRPS18B"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) NOL6","true",,"HEATR1 (FI) NOL6"
"FI","activated by; complex; input","<-","1.0",,"KRR1 (FI) WDR43","true",,"KRR1 (FI) WDR43"
"FI","complex","-","1.0",,"FIP1L1 (FI) HSPA8","true",,"FIP1L1 (FI) HSPA8"
"FI","complex","-","1.0",,"RBM17 (FI) SF3B3","true",,"RBM17 (FI) SF3B3"
"FI","complex","-","1.0",,"EMG1 (FI) NOP56","true",,"EMG1 (FI) NOP56"
"FI","predicted","-","0.97",,"KRR1 (FI) RRP12","true",,"KRR1 (FI) RRP12"
"FI","complex","-","1.0",,"CPSF3 (FI) SRRT","true",,"CPSF3 (FI) SRRT"
"FI","predicted","-","0.96",,"MRTO4 (FI) NOP56","true",,"MRTO4 (FI) NOP56"
"FI","complex","-","1.0",,"EMG1 (FI) NOP58","true",,"EMG1 (FI) NOP58"
"FI","predicted","-","0.93",,"MRTO4 (FI) NOP58","true",,"MRTO4 (FI) NOP58"
"FI","catalyzed by","<-","1.0",,"CSNK1A1 (FI) PSMD3","true",,"CSNK1A1 (FI) PSMD3"
"FI","catalyzed by; complex; input","<-","1.0",,"PLRG1 (FI) PUF60","true",,"PLRG1 (FI) PUF60"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DDX46 (FI) DHX15","true",,"DDX46 (FI) DHX15"
"FI","activate; complex; input","->","1.0",,"UTP15 (FI) WDR3","true",,"UTP15 (FI) WDR3"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) RBM17","true",,"DHX15 (FI) RBM17"
"FI","predicted","-","0.93",,"GTPBP4 (FI) NIP7","true",,"GTPBP4 (FI) NIP7"
"FI","catalyze; complex; input","->","1.0",,"DHX9 (FI) PUF60","true",,"DHX9 (FI) PUF60"
"FI","complex; input","-","1.0",,"DHX15 (FI) RBM42","true",,"DHX15 (FI) RBM42"
"FI","catalyzed by; complex; input","<-","1.0",,"PLRG1 (FI) SRRT","true",,"PLRG1 (FI) SRRT"
"FI","predicted","-","0.89",,"DDX21 (FI) WDR43","true",,"DDX21 (FI) WDR43"
"FI","activated by; complex; input","<-","1.0",,"NOC4L (FI) UTP15","true",,"NOC4L (FI) UTP15"
"FI","PPrel: activated by","<-","1.0",,"CD36 (FI) COMP","true",,"CD36 (FI) COMP"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP35","true",,"NUP133 (FI) NUP35"
"FI","complex; input","-","1.0",,"CKAP5 (FI) NUP107","true",,"CKAP5 (FI) NUP107"
"FI","catalyze; complex; input","->","1.0",,"DHX9 (FI) SNRPA1","true",,"DHX9 (FI) SNRPA1"
"FI","PCrel: binding/association; complex; input","-","1.0",,"GSPT1 (FI) UPF1","true",,"GSPT1 (FI) UPF1"
"FI","complex; input","-","1.0",,"DDX21 (FI) MYBBP1A","true",,"DDX21 (FI) MYBBP1A"
"FI","activate; input","->","1.0",,"NUP98 (FI) THOC2","true",,"NUP98 (FI) THOC2"
"FI","catalyzed by","<-","1.0",,"DDB1 (FI) LIG1","true",,"DDB1 (FI) LIG1"
"FI","catalyzed by","<-","1.0",,"NBN (FI) PPP5C","true",,"NBN (FI) PPP5C"
"FI","complex","-","1.0",,"NOP58 (FI) PWP2","true",,"NOP58 (FI) PWP2"
"FI","catalyzed by","<-","1.0",,"DDB1 (FI) LIG3","true",,"DDB1 (FI) LIG3"
"FI","predicted","-","0.9",,"EFTUD2 (FI) NHP2","true",,"EFTUD2 (FI) NHP2"
"FI","complex; input","-","1.0",,"RFC2 (FI) RFC4","true",,"RFC2 (FI) RFC4"
"FI","complex; input","-","1.0",,"DDX23 (FI) SMU1","true",,"DDX23 (FI) SMU1"
"FI","predicted","-","0.93",,"EBNA1BP2 (FI) PDCD11","true",,"EBNA1BP2 (FI) PDCD11"
"FI","complex; input","-","1.0",,"RPL38 (FI) UPF1","true",,"RPL38 (FI) UPF1"
"FI","complex; input","-","1.0",,"CKAP5 (FI) KIF2A","true",,"CKAP5 (FI) KIF2A"
"FI","predicted","-","0.91",,"DDX5 (FI) UPF1","true",,"DDX5 (FI) UPF1"
"FI","activated by; catalyzed by","<-","1.0",,"NOP58 (FI) XRN2","true",,"NOP58 (FI) XRN2"
"FI","catalyze; complex; input","->","1.0",,"HNRNPU (FI) SF3B3","true",,"HNRNPU (FI) SF3B3"
"FI","complex","-","1.0",,"COL5A2 (FI) FN1","true",,"COL5A2 (FI) FN1"
"FI","catalyze; complex; input","->","1.0",,"POLR2B (FI) RBM22","true",,"POLR2B (FI) RBM22"
"FI","predicted","-","0.98",,"BOP1 (FI) MYBBP1A","true",,"BOP1 (FI) MYBBP1A"
"FI","complex; input; reaction","-","1.0",,"C5 (FI) CLU","true",,"C5 (FI) CLU"
"FI","predicted","-","0.91",,"MYBBP1A (FI) RRS1","true",,"MYBBP1A (FI) RRS1"
"FI","complex; input","-","1.0",,"SMU1 (FI) SNRNP200","true",,"SMU1 (FI) SNRNP200"
"FI","complex","-","1.0",,"PRPF6 (FI) PRPF8","true",,"PRPF6 (FI) PRPF8"
"FI","complex; input","-","1.0",,"RBM10 (FI) SNRNP200","true",,"RBM10 (FI) SNRNP200"
"FI","complex","-","1.0",,"PNO1 (FI) RPS5","true",,"PNO1 (FI) RPS5"
"FI","predicted","-","0.91",,"KRR1 (FI) WDR12","true",,"KRR1 (FI) WDR12"
"FI","activated by; complex; input","<-","1.0",,"EMG1 (FI) NOL6","true",,"EMG1 (FI) NOL6"
"FI","predicted","-","0.92",,"EBNA1BP2 (FI) UTP14A","true",,"EBNA1BP2 (FI) UTP14A"
"FI","catalyze; complex; input","->","1.0",,"RBM10 (FI) SNRPA1","true",,"RBM10 (FI) SNRPA1"
"FI","activated by; complex; input","<-","1.0",,"NOC4L (FI) WDR75","true",,"NOC4L (FI) WDR75"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL37 (FI) MRPS17","true",,"MRPL37 (FI) MRPS17"
"FI","complex","-","1.0",,"NOP56 (FI) NOP58","true",,"NOP56 (FI) NOP58"
"FI","activate","->","1.0",,"NIP7 (FI) NOP56","true",,"NIP7 (FI) NOP56"
"FI","activate","->","1.0",,"NIP7 (FI) NOP58","true",,"NIP7 (FI) NOP58"
"FI","complex","-","1.0",,"PWP2 (FI) UTP6","true",,"PWP2 (FI) UTP6"
"FI","complex; input","-","1.0",,"FADD (FI) TRIM25","true",,"FADD (FI) TRIM25"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL33 (FI) MRPS18B","true",,"MRPL33 (FI) MRPS18B"
"FI","activate; input","->","1.0",,"NUP93 (FI) THOC2","true",,"NUP93 (FI) THOC2"
"FI","activate; inhibited by","|->","1.0",,"FGB (FI) SERPINC1","true",,"FGB (FI) SERPINC1"
"FI","complex; input","-","1.0",,"DDX5 (FI) SRRT","true",,"DDX5 (FI) SRRT"
"FI","complex; input","-","1.0",,"COL4A2 (FI) ITGAM","true",,"COL4A2 (FI) ITGAM"
"FI","complex; input","-","1.0",,"COL18A1 (FI) ITGB3","true",,"COL18A1 (FI) ITGB3"
"FI","complex","-","1.0",,"CDC5L (FI) FIP1L1","true",,"CDC5L (FI) FIP1L1"
"FI","complex; input","-","1.0",,"DAP3 (FI) FADD","true",,"DAP3 (FI) FADD"
"FI","PPrel: activation; complex; input","->","1.0",,"COL4A2 (FI) ITGB3","true",,"COL4A2 (FI) ITGB3"
"FI","predicted","-","0.94",,"RFC2 (FI) SSRP1","true",,"RFC2 (FI) SSRP1"
"FI","PPrel: activation; complex; input","->","1.0",,"COL4A2 (FI) ITGB7","true",,"COL4A2 (FI) ITGB7"
"FI","complex; input","-","1.0",,"COL4A2 (FI) ITGAX","true",,"COL4A2 (FI) ITGAX"
"FI","PPrel: activated by; PPrel: activation; complex; input","<->","1.0",,"C6 (FI) C7","true",,"C6 (FI) C7"
"FI","complex; input","-","1.0",,"KIF2A (FI) SEC22B","true",,"KIF2A (FI) SEC22B"
"FI","PPrel: inhibited by; complex; input","|-","1.0",,"C1QC (FI) SERPING1","true",,"C1QC (FI) SERPING1"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL46 (FI) MRPS30","true",,"MRPL46 (FI) MRPS30"
"FI","predicted","-","0.9",,"NOP2 (FI) RPS4X","true",,"NOP2 (FI) RPS4X"
"FI","predicted","-","0.95",,"EBNA1BP2 (FI) RPL13A","true",,"EBNA1BP2 (FI) RPL13A"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) RRP9","true",,"EXOSC2 (FI) RRP9"
"FI","activate; inhibited by","|->","1.0",,"FGB (FI) SERPIND1","true",,"FGB (FI) SERPIND1"
"FI","PPrel: activated by; complex; input","<-","1.0",,"ITGB7 (FI) LAMC1","true",,"ITGB7 (FI) LAMC1"
"FI","complex; input","-","1.0",,"EIF3B (FI) RPS21","true",,"EIF3B (FI) RPS21"
"FI","predicted","-","0.91",,"HSPA8 (FI) TBCD","true",,"HSPA8 (FI) TBCD"
"FI","PPrel: activation; complex; input","->","1.0",,"COL4A2 (FI) ITGA5","true",,"COL4A2 (FI) ITGA5"
"FI","complex","-","1.0",,"CPSF3 (FI) PUF60","true",,"CPSF3 (FI) PUF60"
"FI","predicted","-","0.9",,"EFTUD2 (FI) GTPBP4","true",,"EFTUD2 (FI) GTPBP4"
"FI","predicted","-","0.92",,"DDX21 (FI) TOP2A","true",,"DDX21 (FI) TOP2A"
"FI","catalyze","->","1.0",,"NUP153 (FI) XPOT","true",,"NUP153 (FI) XPOT"
"FI","complex; input","-","1.0",,"CD14 (FI) ITGAM","true",,"CD14 (FI) ITGAM"
"FI","catalyze","->","1.0",,"NUP93 (FI) TOP2A","true",,"NUP93 (FI) TOP2A"
"FI","PPrel: activated by; complex; input","<-","1.0",,"ITGB7 (FI) LAMB4","true",,"ITGB7 (FI) LAMB4"
"FI","complex; input","-","1.0",,"CKAP5 (FI) NUP98","true",,"CKAP5 (FI) NUP98"
"FI","activate","->","1.0",,"BOP1 (FI) WDR3","true",,"BOP1 (FI) WDR3"
"FI","complex; input","-","1.0",,"RFC2 (FI) USP7","true",,"RFC2 (FI) USP7"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL37 (FI) MRPS30","true",,"MRPL37 (FI) MRPS30"
"FI","complex","-","1.0",,"MPHOSPH10 (FI) UTP6","true",,"MPHOSPH10 (FI) UTP6"
"FI","predicted","-","0.93",,"MPHOSPH10 (FI) RSL1D1","true",,"MPHOSPH10 (FI) RSL1D1"
"FI","predicted","-","0.93",,"ILF2 (FI) SSRP1","true",,"ILF2 (FI) SSRP1"
"FI","activate; complex; input","->","1.0",,"NOL6 (FI) UTP14A","true",,"NOL6 (FI) UTP14A"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL19","true",,"MRPL17 (FI) MRPL19"
"FI","complex","-","1.0",,"MRPS17 (FI) PTCD3","true",,"MRPS17 (FI) PTCD3"
"FI","predicted","-","0.92",,"HSPA8 (FI) RPS4X","true",,"HSPA8 (FI) RPS4X"
"FI","activate; complex; input","->","1.0",,"NOL6 (FI) NOP58","true",,"NOL6 (FI) NOP58"
"FI","complex; inhibited by; input","|-","1.0",,"CARM1 (FI) TBL1XR1","true",,"CARM1 (FI) TBL1XR1"
"FI","complex; input","-","1.0",,"DDX46 (FI) SMU1","true",,"DDX46 (FI) SMU1"
"FI","activate; complex; input","->","1.0",,"NOL6 (FI) NOP56","true",,"NOL6 (FI) NOP56"
"FI","PPrel: activated by; complex; input","<-","1.0",,"ITGB7 (FI) LAMA4","true",,"ITGB7 (FI) LAMA4"
"FI","complex; input","-","1.0",,"COL18A1 (FI) ITGA5","true",,"COL18A1 (FI) ITGA5"
"FI","complex","-","1.0",,"ITGA5 (FI) ITGB7","true",,"ITGA5 (FI) ITGB7"
"FI","activate","->","1.0",,"BOP1 (FI) KRR1","true",,"BOP1 (FI) KRR1"
"FI","predicted","-","0.94",,"MRTO4 (FI) NOC4L","true",,"MRTO4 (FI) NOC4L"
"FI","complex; input","-","1.0",,"GSPT1 (FI) RPS21","true",,"GSPT1 (FI) RPS21"
"FI","input","-","1.0",,"FGA (FI) PLG","true",,"FGA (FI) PLG"
"FI","catalyzed by","<-","1.0",,"RPL7A (FI) SPCS2","true",,"RPL7A (FI) SPCS2"
"FI","complex; input","-","1.0",,"CKAP5 (FI) NUP133","true",,"CKAP5 (FI) NUP133"
"FI","predicted","-","0.98",,"TUBA1B (FI) TUBA4A","true",,"TUBA1B (FI) TUBA4A"
"FI","complex","-","1.0",,"ITGA5 (FI) ITGB3","true",,"ITGA5 (FI) ITGB3"
"FI","activated by; complex; input","<-","1.0",,"KRR1 (FI) UTP15","true",,"KRR1 (FI) UTP15"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL15 (FI) MRPS17","true",,"MRPL15 (FI) MRPS17"
"FI","predicted","-","0.92",,"NHP2 (FI) WDR3","true",,"NHP2 (FI) WDR3"
"FI","complex; input","-","1.0",,"PDS5A (FI) RANGAP1","true",,"PDS5A (FI) RANGAP1"
"FI","PPrel: activation; complex; input","->","1.0",,"COL4A1 (FI) ITGA5","true",,"COL4A1 (FI) ITGA5"
"FI","complex; input","-","1.0",,"HRG (FI) PLG","true",,"HRG (FI) PLG"
"FI","predicted","-","0.91",,"CHD4 (FI) MYBBP1A","true",,"CHD4 (FI) MYBBP1A"
"FI","predicted","-","0.96",,"EBNA1BP2 (FI) RRS1","true",,"EBNA1BP2 (FI) RRS1"
"FI","predicted","-","0.94",,"DDB1 (FI) XRCC5","true",,"DDB1 (FI) XRCC5"
"FI","activated by","<-","1.0",,"NOP58 (FI) RPS5","true",,"NOP58 (FI) RPS5"
"FI","predicted","-","0.9",,"F2 (FI) SERPINE1","true",,"F2 (FI) SERPINE1"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL37","true",,"MRPL17 (FI) MRPL37"
"FI","predicted","-","0.96",,"TUBA1B (FI) TUBA3E","true",,"TUBA1B (FI) TUBA3E"
"FI","complex; input","-","1.0",,"ITGAX (FI) LAMC1","true",,"ITGAX (FI) LAMC1"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL33","true",,"MRPL17 (FI) MRPL33"
"FI","complex; input","-","1.0",,"DDB1 (FI) POLR2B","true",,"DDB1 (FI) POLR2B"
"FI","catalyze; complex; input","->","1.0",,"DDX23 (FI) PLRG1","true",,"DDX23 (FI) PLRG1"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL38","true",,"MRPL17 (FI) MRPL38"
"FI","predicted","-","0.92",,"DDB1 (FI) TBL1XR1","true",,"DDB1 (FI) TBL1XR1"
"FI","complex; input","-","1.0",,"HSP90AA1 (FI) NUMA1","true",,"HSP90AA1 (FI) NUMA1"
"FI","catalyze; complex; input","->","1.0",,"EFTUD2 (FI) HSPA8","true",,"EFTUD2 (FI) HSPA8"
"FI","PPrel: activated by; complex","<-","1.0",,"MASP1 (FI) MASP2","true",,"MASP1 (FI) MASP2"
"FI","activated by","<-","1.0",,"KRR1 (FI) RBM28","true",,"KRR1 (FI) RBM28"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL22 (FI) MRPS7","true",,"MRPL22 (FI) MRPS7"
"FI","PPrel: activation; complex; input","->","1.0",,"COL4A1 (FI) ITGB3","true",,"COL4A1 (FI) ITGB3"
"FI","catalyze","->","1.0",,"NUP62 (FI) XPOT","true",,"NUP62 (FI) XPOT"
"FI","complex; input","-","1.0",,"COL4A1 (FI) ITGAX","true",,"COL4A1 (FI) ITGAX"
"FI","PPrel: activation; complex; input","->","1.0",,"COL4A1 (FI) ITGB7","true",,"COL4A1 (FI) ITGB7"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL22 (FI) MRPS2","true",,"MRPL22 (FI) MRPS2"
"FI","activated by; complex; input","<-","1.0",,"NOC4L (FI) WDR43","true",,"NOC4L (FI) WDR43"
"FI","catalyzed by; complex; input","<-","1.0",,"HSPA8 (FI) SNRNP200","true",,"HSPA8 (FI) SNRNP200"
"FI","complex; input","-","1.0",,"COL4A1 (FI) ITGAM","true",,"COL4A1 (FI) ITGAM"
"FI","complex; input","-","1.0",,"CKAP5 (FI) NUP43","true",,"CKAP5 (FI) NUP43"
"FI","catalyzed by","<-","1.0",,"C5 (FI) CFB","true",,"C5 (FI) CFB"
"FI","catalyzed by; complex; input","<-","1.0",,"HSP90AA1 (FI) ITGB3","true",,"HSP90AA1 (FI) ITGB3"
"FI","predicted","-","0.96",,"RFC4 (FI) SSRP1","true",,"RFC4 (FI) SSRP1"
"FI","complex; input","-","1.0",,"C5 (FI) CFP","true",,"C5 (FI) CFP"
"FI","complex; input","-","1.0",,"DDX21 (FI) POLR1D","true",,"DDX21 (FI) POLR1D"
"FI","PPrel: activation; activated by; complex; input","<->","1.0",,"KLKB1 (FI) KNG1","true",,"KLKB1 (FI) KNG1"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL22","true",,"MRPL17 (FI) MRPL22"
"FI","complex; input","-","1.0",,"DDX21 (FI) POLR1B","true",,"DDX21 (FI) POLR1B"
"FI","complex","-","1.0",,"CKAP5 (FI) TUBB4A","true",,"CKAP5 (FI) TUBB4A"
"FI","activated by","<-","1.0",,"CPSF3 (FI) NUP205","true",,"CPSF3 (FI) NUP205"
"FI","complex","-","1.0",,"CKAP5 (FI) TUBB4B","true",,"CKAP5 (FI) TUBB4B"
"FI","complex; input","-","1.0",,"NUP62 (FI) NUP98","true",,"NUP62 (FI) NUP98"
"FI","predicted","-","0.98",,"NOP2 (FI) RRS1","true",,"NOP2 (FI) RRS1"
"FI","catalyzed by; complex; input","<-","1.0",,"CDC5L (FI) HNRNPC","true",,"CDC5L (FI) HNRNPC"
"FI","complex","-","1.0",,"FN1 (FI) LAMA4","true",,"FN1 (FI) LAMA4"
"FI","complex; input","-","1.0",,"CKAP5 (FI) PDS5A","true",,"CKAP5 (FI) PDS5A"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL9 (FI) MRPS7","true",,"MRPL9 (FI) MRPS7"
"FI","complex","-","1.0",,"UTP14A (FI) WDR3","true",,"UTP14A (FI) WDR3"
"FI","complex; input","-","1.0",,"ITGAX (FI) LAMA4","true",,"ITGAX (FI) LAMA4"
"FI","predicted","-","0.96",,"TUBA1B (FI) TUBA1C","true",,"TUBA1B (FI) TUBA1C"
"FI","complex","-","1.0",,"NUP88 (FI) RANGAP1","true",,"NUP88 (FI) RANGAP1"
"FI","catalyze; complex; input","->","1.0",,"DHX9 (FI) SF3B3","true",,"DHX9 (FI) SF3B3"
"FI","catalyzed by; complex; input","<-","1.0",,"CDC5L (FI) HNRNPU","true",,"CDC5L (FI) HNRNPU"
"FI","complex; input; reaction","-","1.0",,"C7 (FI) CLU","true",,"C7 (FI) CLU"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL9 (FI) MRPS2","true",,"MRPL9 (FI) MRPS2"
"FI","complex","-","1.0",,"MRPS2 (FI) MRPS7","true",,"MRPS2 (FI) MRPS7"
"FI","complex","-","1.0",,"CUL4B (FI) DDB1","true",,"CUL4B (FI) DDB1"
"FI","complex","-","1.0",,"FN1 (FI) LAMB4","true",,"FN1 (FI) LAMB4"
"FI","predicted","-","0.9",,"DHX15 (FI) GTPBP4","true",,"DHX15 (FI) GTPBP4"
"FI","predicted","-","0.92",,"HSP90AB1 (FI) PRKDC","true",,"HSP90AB1 (FI) PRKDC"
"FI","activate; catalyzed by","<->","1.0",,"HSP90AA1 (FI) ROCK2","true",,"HSP90AA1 (FI) ROCK2"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) WDR3","true",,"HEATR1 (FI) WDR3"
"FI","PPrel: inhibited by; complex; input; reaction","|-","1.0",,"F2 (FI) SERPINC1","true",,"F2 (FI) SERPINC1"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL46","true",,"MRPL17 (FI) MRPL46"
"FI","PPrel: inhibited by; complex; input; reaction","|-","1.0",,"F2 (FI) SERPIND1","true",,"F2 (FI) SERPIND1"
"FI","complex; input","-","1.0",,"ITGAX (FI) LAMB4","true",,"ITGAX (FI) LAMB4"
"FI","predicted","-","0.97",,"MYBBP1A (FI) RSL1D1","true",,"MYBBP1A (FI) RSL1D1"
"FI","complex","-","1.0",,"EMG1 (FI) NOC4L","true",,"EMG1 (FI) NOC4L"
"FI","PPrel: activation","->","1.0",,"GNG5 (FI) RAC2","true",,"GNG5 (FI) RAC2"
"FI","complex","-","1.0",,"MRPL17 (FI) MRPL43","true",,"MRPL17 (FI) MRPL43"
"FI","complex","-","1.0",,"MRPS17 (FI) MRPS30","true",,"MRPS17 (FI) MRPS30"
"FI","complex; input","-","1.0",,"NUP98 (FI) SMC1A","true",,"NUP98 (FI) SMC1A"
"FI","activated by","<-","1.0",,"FIP1L1 (FI) NUP205","true",,"FIP1L1 (FI) NUP205"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPL7A (FI) RPS21","true",,"RPL7A (FI) RPS21"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) KRR1","true",,"HEATR1 (FI) KRR1"
